Generación,Fitness,Máximo
2,-14,-6
2,-14,-6
2,-14,-6
2,-14,-6
2,-14,-6
2,-14,-6
2,-14,-6
2,-14,-6
2,-14,-6
2,-14,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-12,-6
2,-10,-6
2,-10,-6
2,-10,-6
2,-10,-6
2,-10,-6
2,-10,-6
2,-10,-6
2,-10,-6
2,-10,-6
2,-10,-6
2,-10,-6
2,-8,-6
2,-8,-6
2,-8,-6
2,-6,-6
2,-6,-6
2,-6,-6
2,-6,-6
3,-22,-4
3,-22,-4
3,-22,-4
3,-22,-4
3,-20,-4
3,-20,-4
3,-20,-4
3,-18,-4
3,-18,-4
3,-18,-4
3,-18,-4
3,-18,-4
3,-18,-4
3,-18,-4
3,-18,-4
3,-18,-4
3,-18,-4
3,-16,-4
3,-16,-4
3,-16,-4
3,-16,-4
3,-16,-4
3,-16,-4
3,-16,-4
3,-16,-4
3,-14,-4
3,-14,-4
3,-14,-4
3,-14,-4
3,-14,-4
3,-14,-4
3,-14,-4
3,-14,-4
3,-14,-4
3,-14,-4
3,-14,-4
3,-14,-4
3,-14,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-4,-4
4,-22,-4
4,-22,-4
4,-22,-4
4,-20,-4
4,-18,-4
4,-18,-4
4,-18,-4
4,-18,-4
4,-18,-4
4,-18,-4
4,-18,-4
4,-18,-4
4,-18,-4
4,-18,-4
4,-18,-4
4,-16,-4
4,-16,-4
4,-16,-4
4,-16,-4
4,-16,-4
4,-16,-4
4,-16,-4
4,-16,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-14,-4
4,-12,-4
4,-12,-4
4,-12,-4
4,-12,-4
4,-12,-4
4,-12,-4
4,-12,-4
4,-12,-4
4,-12,-4
4,-12,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-10,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-8,-4
4,-6,-4
4,-6,-4
4,-6,-4
4,-6,-4
4,-6,-4
4,-6,-4
4,-6,-4
4,-6,-4
4,-6,-4
4,-4,-4
5,-24,-4
5,-22,-4
5,-20,-4
5,-20,-4
5,-20,-4
5,-20,-4
5,-18,-4
5,-18,-4
5,-18,-4
5,-18,-4
5,-18,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-16,-4
5,-14,-4
5,-14,-4
5,-14,-4
5,-14,-4
5,-14,-4
5,-14,-4
5,-14,-4
5,-14,-4
5,-14,-4
5,-14,-4
5,-14,-4
5,-14,-4
5,-14,-4
5,-14,-4
5,-12,-4
5,-12,-4
5,-12,-4
5,-12,-4
5,-12,-4
5,-12,-4
5,-12,-4
5,-12,-4
5,-12,-4
5,-12,-4
5,-12,-4
5,-12,-4
5,-12,-4
5,-10,-4
5,-10,-4
5,-10,-4
5,-10,-4
5,-10,-4
5,-10,-4
5,-10,-4
5,-10,-4
5,-10,-4
5,-10,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-8,-4
5,-6,-4
5,-6,-4
5,-6,-4
5,-6,-4
5,-6,-4
5,-6,-4
5,-6,-4
5,-6,-4
5,-6,-4
5,-6,-4
5,-6,-4
5,-6,-4
5,-6,-4
5,-4,-4
6,-26,-4
6,-20,-4
6,-20,-4
6,-20,-4
6,-20,-4
6,-20,-4
6,-20,-4
6,-20,-4
6,-20,-4
6,-18,-4
6,-18,-4
6,-18,-4
6,-18,-4
6,-18,-4
6,-18,-4
6,-18,-4
6,-18,-4
6,-16,-4
6,-16,-4
6,-16,-4
6,-16,-4
6,-16,-4
6,-16,-4
6,-16,-4
6,-14,-4
6,-14,-4
6,-14,-4
6,-14,-4
6,-14,-4
6,-14,-4
6,-14,-4
6,-14,-4
6,-14,-4
6,-14,-4
6,-14,-4
6,-14,-4
6,-14,-4
6,-14,-4
6,-12,-4
6,-12,-4
6,-12,-4
6,-12,-4
6,-12,-4
6,-12,-4
6,-12,-4
6,-12,-4
6,-12,-4
6,-10,-4
6,-10,-4
6,-10,-4
6,-10,-4
6,-10,-4
6,-10,-4
6,-10,-4
6,-10,-4
6,-10,-4
6,-10,-4
6,-10,-4
6,-10,-4
6,-10,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-8,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-6,-4
6,-4,-4
6,-4,-4
7,-22,-4
7,-22,-4
7,-20,-4
7,-20,-4
7,-20,-4
7,-20,-4
7,-20,-4
7,-20,-4
7,-18,-4
7,-18,-4
7,-18,-4
7,-16,-4
7,-16,-4
7,-16,-4
7,-16,-4
7,-16,-4
7,-16,-4
7,-16,-4
7,-16,-4
7,-16,-4
7,-14,-4
7,-14,-4
7,-14,-4
7,-14,-4
7,-14,-4
7,-14,-4
7,-14,-4
7,-14,-4
7,-14,-4
7,-14,-4
7,-12,-4
7,-12,-4
7,-12,-4
7,-12,-4
7,-12,-4
7,-12,-4
7,-12,-4
7,-12,-4
7,-12,-4
7,-12,-4
7,-12,-4
7,-10,-4
7,-10,-4
7,-10,-4
7,-10,-4
7,-10,-4
7,-10,-4
7,-10,-4
7,-10,-4
7,-10,-4
7,-10,-4
7,-10,-4
7,-10,-4
7,-10,-4
7,-10,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-8,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-6,-4
7,-4,-4
7,-4,-4
7,-4,-4
8,-24,-4
8,-22,-4
8,-22,-4
8,-20,-4
8,-18,-4
8,-18,-4
8,-18,-4
8,-18,-4
8,-18,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-16,-4
8,-14,-4
8,-14,-4
8,-14,-4
8,-14,-4
8,-14,-4
8,-14,-4
8,-14,-4
8,-14,-4
8,-12,-4
8,-12,-4
8,-12,-4
8,-12,-4
8,-12,-4
8,-12,-4
8,-12,-4
8,-12,-4
8,-12,-4
8,-12,-4
8,-12,-4
8,-12,-4
8,-12,-4
8,-12,-4
8,-12,-4
8,-10,-4
8,-10,-4
8,-10,-4
8,-10,-4
8,-10,-4
8,-10,-4
8,-10,-4
8,-10,-4
8,-10,-4
8,-8,-4
8,-8,-4
8,-8,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-6,-4
8,-4,-4
8,-4,-4
8,-4,-4
8,-4,-4
8,-4,-4
8,-4,-4
9,-24,-4
9,-22,-4
9,-22,-4
9,-20,-4
9,-20,-4
9,-18,-4
9,-18,-4
9,-18,-4
9,-18,-4
9,-18,-4
9,-18,-4
9,-18,-4
9,-18,-4
9,-18,-4
9,-16,-4
9,-16,-4
9,-16,-4
9,-16,-4
9,-16,-4
9,-16,-4
9,-16,-4
9,-16,-4
9,-16,-4
9,-16,-4
9,-16,-4
9,-14,-4
9,-14,-4
9,-14,-4
9,-14,-4
9,-14,-4
9,-14,-4
9,-14,-4
9,-14,-4
9,-12,-4
9,-12,-4
9,-12,-4
9,-12,-4
9,-12,-4
9,-12,-4
9,-12,-4
9,-10,-4
9,-10,-4
9,-10,-4
9,-10,-4
9,-10,-4
9,-10,-4
9,-10,-4
9,-10,-4
9,-10,-4
9,-10,-4
9,-10,-4
9,-8,-4
9,-8,-4
9,-8,-4
9,-8,-4
9,-8,-4
9,-8,-4
9,-8,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-6,-4
9,-4,-4
9,-4,-4
9,-4,-4
9,-4,-4
9,-4,-4
9,-4,-4
9,-4,-4
9,-4,-4
9,-4,-4
10,-26,-2
10,-22,-2
10,-20,-2
10,-20,-2
10,-18,-2
10,-18,-2
10,-18,-2
10,-16,-2
10,-16,-2
10,-16,-2
10,-16,-2
10,-16,-2
10,-16,-2
10,-16,-2
10,-16,-2
10,-16,-2
10,-14,-2
10,-14,-2
10,-14,-2
10,-14,-2
10,-14,-2
10,-14,-2
10,-14,-2
10,-14,-2
10,-14,-2
10,-14,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-2,-2
11,-28,-2
11,-22,-2
11,-22,-2
11,-20,-2
11,-18,-2
11,-18,-2
11,-18,-2
11,-18,-2
11,-18,-2
11,-18,-2
11,-18,-2
11,-16,-2
11,-16,-2
11,-16,-2
11,-16,-2
11,-14,-2
11,-14,-2
11,-14,-2
11,-14,-2
11,-14,-2
11,-14,-2
11,-14,-2
11,-14,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-2,-2
11,-2,-2
12,-22,-2
12,-22,-2
12,-20,-2
12,-20,-2
12,-20,-2
12,-18,-2
12,-18,-2
12,-18,-2
12,-18,-2
12,-16,-2
12,-16,-2
12,-16,-2
12,-16,-2
12,-16,-2
12,-16,-2
12,-16,-2
12,-16,-2
12,-16,-2
12,-14,-2
12,-14,-2
12,-14,-2
12,-14,-2
12,-14,-2
12,-14,-2
12,-14,-2
12,-14,-2
12,-14,-2
12,-14,-2
12,-14,-2
12,-12,-2
12,-12,-2
12,-12,-2
12,-12,-2
12,-12,-2
12,-12,-2
12,-12,-2
12,-10,-2
12,-10,-2
12,-10,-2
12,-10,-2
12,-10,-2
12,-10,-2
12,-10,-2
12,-10,-2
12,-10,-2
12,-10,-2
12,-10,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-2,-2
12,-2,-2
13,-22,-2
13,-20,-2
13,-18,-2
13,-18,-2
13,-18,-2
13,-18,-2
13,-16,-2
13,-16,-2
13,-16,-2
13,-16,-2
13,-16,-2
13,-16,-2
13,-16,-2
13,-16,-2
13,-16,-2
13,-16,-2
13,-14,-2
13,-14,-2
13,-14,-2
13,-14,-2
13,-12,-2
13,-12,-2
13,-12,-2
13,-12,-2
13,-12,-2
13,-12,-2
13,-12,-2
13,-12,-2
13,-12,-2
13,-12,-2
13,-12,-2
13,-12,-2
13,-12,-2
13,-12,-2
13,-10,-2
13,-10,-2
13,-10,-2
13,-10,-2
13,-10,-2
13,-10,-2
13,-10,-2
13,-10,-2
13,-10,-2
13,-10,-2
13,-8,-2
13,-8,-2
13,-8,-2
13,-8,-2
13,-8,-2
13,-8,-2
13,-8,-2
13,-8,-2
13,-8,-2
13,-8,-2
13,-8,-2
13,-6,-2
13,-6,-2
13,-6,-2
13,-6,-2
13,-6,-2
13,-6,-2
13,-6,-2
13,-6,-2
13,-6,-2
13,-6,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-4,-2
13,-2,-2
13,-2,-2
13,-2,-2
13,-2,-2
14,-24,-2
14,-20,-2
14,-20,-2
14,-18,-2
14,-18,-2
14,-16,-2
14,-16,-2
14,-16,-2
14,-16,-2
14,-16,-2
14,-16,-2
14,-16,-2
14,-16,-2
14,-14,-2
14,-14,-2
14,-14,-2
14,-14,-2
14,-14,-2
14,-14,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-12,-2
14,-10,-2
14,-10,-2
14,-10,-2
14,-10,-2
14,-10,-2
14,-10,-2
14,-10,-2
14,-10,-2
14,-10,-2
14,-10,-2
14,-10,-2
14,-10,-2
14,-10,-2
14,-10,-2
14,-8,-2
14,-8,-2
14,-8,-2
14,-8,-2
14,-8,-2
14,-8,-2
14,-8,-2
14,-8,-2
14,-8,-2
14,-8,-2
14,-8,-2
14,-8,-2
14,-8,-2
14,-8,-2
14,-6,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-4,-2
14,-2,-2
14,-2,-2
14,-2,-2
14,-2,-2
14,-2,-2
14,-2,-2
14,-2,-2
15,-20,-2
15,-20,-2
15,-20,-2
15,-18,-2
15,-18,-2
15,-18,-2
15,-14,-2
15,-14,-2
15,-14,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-12,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-10,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-8,-2
15,-6,-2
15,-6,-2
15,-6,-2
15,-6,-2
15,-6,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-4,-2
15,-2,-2
15,-2,-2
15,-2,-2
15,-2,-2
15,-2,-2
15,-2,-2
15,-2,-2
15,-2,-2
15,-2,-2
15,-2,-2
16,-22,-2
16,-20,-2
16,-20,-2
16,-18,-2
16,-18,-2
16,-18,-2
16,-18,-2
16,-16,-2
16,-16,-2
16,-16,-2
16,-16,-2
16,-16,-2
16,-14,-2
16,-14,-2
16,-14,-2
16,-14,-2
16,-14,-2
16,-12,-2
16,-12,-2
16,-12,-2
16,-12,-2
16,-12,-2
16,-12,-2
16,-12,-2
16,-12,-2
16,-12,-2
16,-10,-2
16,-10,-2
16,-10,-2
16,-10,-2
16,-10,-2
16,-10,-2
16,-10,-2
16,-10,-2
16,-10,-2
16,-10,-2
16,-10,-2
16,-10,-2
16,-10,-2
16,-10,-2
16,-8,-2
16,-8,-2
16,-8,-2
16,-8,-2
16,-8,-2
16,-8,-2
16,-8,-2
16,-8,-2
16,-8,-2
16,-8,-2
16,-8,-2
16,-8,-2
16,-8,-2
16,-6,-2
16,-6,-2
16,-6,-2
16,-6,-2
16,-6,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-4,-2
16,-2,-2
16,-2,-2
16,-2,-2
16,-2,-2
16,-2,-2
16,-2,-2
16,-2,-2
16,-2,-2
16,-2,-2
16,-2,-2
16,-2,-2
16,-2,-2
16,-2,-2
16,-2,-2
16,-2,-2
17,-26,-2
17,-22,-2
17,-22,-2
17,-22,-2
17,-18,-2
17,-18,-2
17,-18,-2
17,-16,-2
17,-16,-2
17,-16,-2
17,-16,-2
17,-14,-2
17,-14,-2
17,-14,-2
17,-14,-2
17,-14,-2
17,-14,-2
17,-14,-2
17,-14,-2
17,-12,-2
17,-12,-2
17,-12,-2
17,-12,-2
17,-12,-2
17,-12,-2
17,-12,-2
17,-12,-2
17,-12,-2
17,-12,-2
17,-12,-2
17,-12,-2
17,-12,-2
17,-12,-2
17,-10,-2
17,-10,-2
17,-10,-2
17,-10,-2
17,-10,-2
17,-10,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-8,-2
17,-6,-2
17,-6,-2
17,-6,-2
17,-4,-2
17,-4,-2
17,-4,-2
17,-4,-2
17,-4,-2
17,-4,-2
17,-4,-2
17,-4,-2
17,-4,-2
17,-4,-2
17,-4,-2
17,-4,-2
17,-4,-2
17,-4,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
17,-2,-2
18,-18,-2
18,-16,-2
18,-14,-2
18,-14,-2
18,-14,-2
18,-14,-2
18,-12,-2
18,-12,-2
18,-12,-2
18,-12,-2
18,-12,-2
18,-12,-2
18,-12,-2
18,-12,-2
18,-12,-2
18,-12,-2
18,-10,-2
18,-10,-2
18,-10,-2
18,-10,-2
18,-10,-2
18,-10,-2
18,-10,-2
18,-10,-2
18,-8,-2
18,-8,-2
18,-8,-2
18,-8,-2
18,-8,-2
18,-8,-2
18,-8,-2
18,-8,-2
18,-8,-2
18,-8,-2
18,-8,-2
18,-8,-2
18,-8,-2
18,-8,-2
18,-8,-2
18,-6,-2
18,-6,-2
18,-6,-2
18,-6,-2
18,-6,-2
18,-6,-2
18,-6,-2
