Generación,Fitness,Máximo
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-12,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-10,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-8,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-6,-4
3,-4,-4
3,-4,-4
3,-4,-4
3,-4,-4
3,-4,-4
3,-4,-4
3,-4,-4
4,-14,-2
4,-14,-2
4,-14,-2
4,-14,-2
4,-14,-2
4,-14,-2
4,-14,-2
4,-14,-2
4,-12,-2
4,-12,-2
4,-12,-2
4,-12,-2
4,-12,-2
4,-12,-2
4,-12,-2
4,-12,-2
4,-12,-2
4,-10,-2
4,-10,-2
4,-10,-2
4,-10,-2
4,-10,-2
4,-10,-2
4,-10,-2
4,-10,-2
4,-10,-2
4,-10,-2
4,-10,-2
4,-10,-2
4,-10,-2
4,-10,-2
4,-10,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-8,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-6,-2
4,-4,-2
4,-4,-2
4,-4,-2
4,-4,-2
4,-4,-2
4,-4,-2
4,-4,-2
4,-4,-2
4,-4,-2
4,-4,-2
4,-4,-2
4,-4,-2
4,-4,-2
4,-2,-2
5,-16,-2
5,-14,-2
5,-14,-2
5,-14,-2
5,-14,-2
5,-14,-2
5,-14,-2
5,-12,-2
5,-12,-2
5,-12,-2
5,-12,-2
5,-12,-2
5,-12,-2
5,-12,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-10,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-8,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-6,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-4,-2
5,-2,-2
6,-16,-2
6,-14,-2
6,-14,-2
6,-14,-2
6,-12,-2
6,-12,-2
6,-12,-2
6,-12,-2
6,-12,-2
6,-12,-2
6,-12,-2
6,-12,-2
6,-10,-2
6,-10,-2
6,-10,-2
6,-10,-2
6,-10,-2
6,-10,-2
6,-10,-2
6,-10,-2
6,-10,-2
6,-10,-2
6,-10,-2
6,-10,-2
6,-10,-2
6,-8,-2
6,-8,-2
6,-8,-2
6,-8,-2
6,-8,-2
6,-8,-2
6,-8,-2
6,-8,-2
6,-8,-2
6,-8,-2
6,-8,-2
6,-8,-2
6,-8,-2
6,-8,-2
6,-8,-2
6,-6,-2
6,-6,-2
6,-6,-2
6,-6,-2
6,-6,-2
6,-6,-2
6,-6,-2
6,-6,-2
6,-6,-2
6,-6,-2
6,-6,-2
6,-6,-2
6,-6,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-4,-2
6,-2,-2
6,-2,-2
6,-2,-2
6,-2,-2
7,-14,-2
7,-12,-2
7,-12,-2
7,-12,-2
7,-12,-2
7,-12,-2
7,-12,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-10,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-8,-2
7,-6,-2
7,-6,-2
7,-6,-2
7,-6,-2
7,-6,-2
7,-6,-2
7,-6,-2
7,-6,-2
7,-6,-2
7,-6,-2
7,-6,-2
7,-6,-2
7,-6,-2
7,-6,-2
7,-6,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-4,-2
7,-2,-2
7,-2,-2
7,-2,-2
7,-2,-2
7,-2,-2
8,-16,-2
8,-16,-2
8,-14,-2
8,-12,-2
8,-12,-2
8,-12,-2
8,-12,-2
8,-12,-2
8,-10,-2
8,-10,-2
8,-10,-2
8,-10,-2
8,-10,-2
8,-10,-2
8,-10,-2
8,-10,-2
8,-10,-2
8,-10,-2
8,-10,-2
8,-10,-2
8,-10,-2
8,-10,-2
8,-10,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-8,-2
8,-6,-2
8,-6,-2
8,-6,-2
8,-6,-2
8,-6,-2
8,-6,-2
8,-6,-2
8,-6,-2
8,-6,-2
8,-6,-2
8,-6,-2
8,-6,-2
8,-6,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-4,-2
8,-2,-2
8,-2,-2
8,-2,-2
8,-2,-2
8,-2,-2
8,-2,-2
8,-2,-2
8,-2,-2
9,-16,-2
9,-16,-2
9,-12,-2
9,-12,-2
9,-12,-2
9,-12,-2
9,-12,-2
9,-12,-2
9,-12,-2
9,-12,-2
9,-12,-2
9,-12,-2
9,-12,-2
9,-12,-2
9,-10,-2
9,-10,-2
9,-10,-2
9,-10,-2
9,-10,-2
9,-10,-2
9,-10,-2
9,-10,-2
9,-8,-2
9,-8,-2
9,-8,-2
9,-8,-2
9,-8,-2
9,-8,-2
9,-8,-2
9,-8,-2
9,-8,-2
9,-8,-2
9,-8,-2
9,-8,-2
9,-8,-2
9,-8,-2
9,-8,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-6,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-4,-2
9,-2,-2
9,-2,-2
9,-2,-2
9,-2,-2
9,-2,-2
9,-2,-2
9,-2,-2
9,-2,-2
9,-2,-2
9,-2,-2
10,-16,-2
10,-14,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-12,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-10,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-8,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-6,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-4,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
10,-2,-2
11,-14,-2
11,-14,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-12,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-10,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-8,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-6,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-4,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
11,-2,-2
12,-14,-2
12,-14,-2
12,-14,-2
12,-12,-2
12,-12,-2
12,-12,-2
12,-12,-2
12,-12,-2
12,-12,-2
12,-12,-2
12,-12,-2
12,-12,-2
12,-10,-2
12,-10,-2
12,-10,-2
12,-10,-2
12,-10,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-8,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-6,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-4,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
12,-2,-2
13,-14,0
13,-12,0
13,-12,0
13,-12,0
13,-10,0
13,-10,0
13,-10,0
13,-10,0
13,-10,0
13,-10,0
13,-10,0
13,-10,0
13,-10,0
13,-10,0
13,-8,0
13,-8,0
13,-8,0
13,-8,0
13,-8,0
13,-8,0
13,-8,0
13,-8,0
13,-8,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-6,0
13,-4,0
13,-4,0
13,-4,0
13,-4,0
13,-4,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,-2,0
13,0,0
